id|tweet_text|text|emojis|sentiment_label|sarcasm_label
1189845076660211712|@pasti_kembali @prabowo Tukang kerok kan ada...nih. 👉 @fadlizon 😋|@pasti_kembali @prabowo Tukang kerok kan ada...nih.  @fadlizon |👉,😋|-1|-1
1192846729948749824|Gini aja nanya. Ya salah Jokowi mba 🙏😅 https://t.co/p0ILrAfG0D|Gini aja nanya. Ya salah Jokowi mba  https://t.co/p0ILrAfG0D|🙏,😅|-1|-1
1190252439930167297|@MahaD3w4 @aniesbaswedan @prabowo @Gerindra Insyaallah Bang, berusaha semampunya sy sebagai jelata🙏🏼🙏🏼|@MahaD3w4 @aniesbaswedan @prabowo @Gerindra Insyaallah Bang, berusaha semampunya sy sebagai jelata|🙏,🏼,🙏,🏼|-1|-1
1191258060813041664|"@Aiek__Yaa @jokowi Assalamu'alaikum 😊😊

Hallo Bang @Aiek__Yaa .. 😊😊

#BoikotBPJS 
#BoikotBPJS"|"@Aiek__Yaa @jokowi Assalamu'alaikum 

Hallo Bang @Aiek__Yaa .. 

#BoikotBPJS 
#BoikotBPJS"|😊,😊,😊,😊|-1|-1
1192747944685887488|@John_Muhan Ya berarti Jokowi waktu jadi gub jakarta jg menurut mereka tidak sungguh2 mengabdi demi rakyat dong ya....😂😂😂😂|@John_Muhan Ya berarti Jokowi waktu jadi gub jakarta jg menurut mereka tidak sungguh2 mengabdi demi rakyat dong ya....|😂,😂,😂,😂|-1|-1
1191655231026712576|@Johny18619731 @jokowi @TitoKarnavian10 Yang paling GOBLOK BIN DUNGU YAAH BUPATINYA ...ckckck pemimpin daerah kepercayaan Warganya penyuka PREMAN ORMAS ..wajib warga BEKASI GRUDUUK TU BUPATINYA 😡😡😡😡😡|@Johny18619731 @jokowi @TitoKarnavian10 Yang paling GOBLOK BIN DUNGU YAAH BUPATINYA ...ckckck pemimpin daerah kepercayaan Warganya penyuka PREMAN ORMAS ..wajib warga BEKASI GRUDUUK TU BUPATINYA |😡,😡,😡,😡,😡|-1|-1
1191002972450250752|@SilvyBack @oaseminang @andre_rosiade @panca66 @PDemokrat @prabowo @fadlizon Di WAG alag galak2 tuh baduo maaah barangkali...😂😂|@SilvyBack @oaseminang @andre_rosiade @panca66 @PDemokrat @prabowo @fadlizon Di WAG alag galak2 tuh baduo maaah barangkali...|😂,😂|-1|-1
1191741680627486721|@BiLLRaY2019 Politik itu memang kejam..masih segar dlm ingatan..SP mendukung jokowi tanpa mahar..mendukung mengawal sepenuhnya sampe akhir ..krn keinginanya tdk terakomodir maka membelot dia ..dgn merangkul oposisi..ini perlu di waspadai..Kekuasaan di atas segalanya..markibong....☕☕☕|@BiLLRaY2019 Politik itu memang kejam..masih segar dlm ingatan..SP mendukung jokowi tanpa mahar..mendukung mengawal sepenuhnya sampe akhir ..krn keinginanya tdk terakomodir maka membelot dia ..dgn merangkul oposisi..ini perlu di waspadai..Kekuasaan di atas segalanya..markibong....|☕,☕,☕|-1|-1
1191681581573791744|@idolfess PRABOWO SANDI ANJIR 😭😭|@idolfess PRABOWO SANDI ANJIR |😭,😭|-1|-1
1191171260304068608|@UFit24 @R4jaPurwa @msaid_didu @hnurwahid @KPK_RI @jokowi @Fahrihamzah Takuik tabaco samo pulo samo fh,yo agiah lo puisi² satire,yg mabuek wak muntah beko un 😂😂😂|@UFit24 @R4jaPurwa @msaid_didu @hnurwahid @KPK_RI @jokowi @Fahrihamzah Takuik tabaco samo pulo samo fh,yo agiah lo puisi² satire,yg mabuek wak muntah beko un |😂,😂,😂|-1|-1
1192828499834236933|@utuntauk @Uki23 @jokowi Eeeehh ada opah 😅💃💃💃|@utuntauk @Uki23 @jokowi Eeeehh ada opah |😅,💃,💃,💃|-1|-1
1189834572676001794|@gadhyl @exelrockstar @samurai_tenro @purbatin_spd @prabowo Dia cemburu bang..maklum baperan..padahal diatas cuma ada yg bilang..mentri rasa presiden..gak ada yg bilang presiden rasa mentri... Mereka mah pan begitu orgnya... 😅😅😅|@gadhyl @exelrockstar @samurai_tenro @purbatin_spd @prabowo Dia cemburu bang..maklum baperan..padahal diatas cuma ada yg bilang..mentri rasa presiden..gak ada yg bilang presiden rasa mentri... Mereka mah pan begitu orgnya... |😅,😅,😅|-1|-1
1192775943670120448|". . . kecewa???!
ente keleees!!!?
🙈🙉🙊

Nasdem Coba Ambil Alih Pendukung Prabowo Yang Kecewa -- https://t.co/GP8bGhFRyM"|". . . kecewa???!
ente keleees!!!?


Nasdem Coba Ambil Alih Pendukung Prabowo Yang Kecewa -- https://t.co/GP8bGhFRyM"|🙈,🙉,🙊|-1|-1
1191204407330795522|"... If it's really happened🤔,...

... Daya ⚡""setrum""⚡ nya buat para koruptor luar biasa ini😁,...
#DewanPengawasProRakyat https://t.co/tr1jDlz2Yi"|"... If it's really happened,...

... Daya ""setrum"" nya buat para koruptor luar biasa ini,...
#DewanPengawasProRakyat https://t.co/tr1jDlz2Yi"|🤔,⚡,⚡,😁|-1|-1
1191350300352774146|"@budiyono97 @jokowi @AntasariAzhar Mantap👌👍
#KhilafahOutNKRImaju"|"@budiyono97 @jokowi @AntasariAzhar Mantap
#KhilafahOutNKRImaju"|👌,👍|-1|-1
1189761911279124481|"Namun, tunjangan yang berhak diterima Prabowo diperkirakan berkali lipat dari gaji sebagai menteri. Nominalnya lebih dari Rp 50 juta. Kalau tunjangan kira-kira diambil nggak ya Pak?

PERTANYAAN YANG SAMA DARI SAYA...😊😊😊

https://t.co/qP7FzHXVif"|"Namun, tunjangan yang berhak diterima Prabowo diperkirakan berkali lipat dari gaji sebagai menteri. Nominalnya lebih dari Rp 50 juta. Kalau tunjangan kira-kira diambil nggak ya Pak?

PERTANYAAN YANG SAMA DARI SAYA...

https://t.co/qP7FzHXVif"|😊,😊,😊|-1|-1
1191908702090956800|"@MonyetTempur3 @jokowi Eh ada pasukan kadal gurun gak terima beli bekas..wong hidup lue aja dari barang bekas  juga sombong ngomongi negara .. .
Klau lue diloakan pasti gak laku 😂😂😂😂"|"@MonyetTempur3 @jokowi Eh ada pasukan kadal gurun gak terima beli bekas..wong hidup lue aja dari barang bekas  juga sombong ngomongi negara .. .
Klau lue diloakan pasti gak laku "|😂,😂,😂,😂|-1|-1
1190661983940440064|@DheaMerlinda @prabowo @Gerindra Salam Indonesia raya🇮🇩|@DheaMerlinda @prabowo @Gerindra Salam Indonesia raya|🇮,🇩|-1|-1
1192746650403364864|"@Dennysiregar7 @msaid_didu Mending jdi staf menhan dari pd lo denny siregar yg taux ngesot jdi buzzer..
Skrg lo nyinyir krn lo gk dianggap sama pak jokowi. Sbb lo hanya sampah istana mkax lo di tendang. Ke lumpur nestapa😂😂😂😂"|"@Dennysiregar7 @msaid_didu Mending jdi staf menhan dari pd lo denny siregar yg taux ngesot jdi buzzer..
Skrg lo nyinyir krn lo gk dianggap sama pak jokowi. Sbb lo hanya sampah istana mkax lo di tendang. Ke lumpur nestapa"|😂,😂,😂,😂|-1|-1
1192652660165369856|@IreneViena Maksud pak jokowi itu baik ,beliau merangkul semua baik yg kemaren mendukung atau pun tidak mendukungnya ..kalo udh begini kan semua mereka sama2 merasakan😂😂|@IreneViena Maksud pak jokowi itu baik ,beliau merangkul semua baik yg kemaren mendukung atau pun tidak mendukungnya ..kalo udh begini kan semua mereka sama2 merasakan|😂,😂|-1|-1
1191292595323850752|@Pr3d4tor_09 @jenk_kelinnnnn @jokowi @GeneralMoeldoko @kemendagri @kemenkeu Kalo memang punya malu, sudah tentu akan merubah. Inget berapa banyak hal yang viral karena pertanyaan berdasarkan ga masuk akal semua yang di lakukan 🤦🏻‍♂️|@Pr3d4tor_09 @jenk_kelinnnnn @jokowi @GeneralMoeldoko @kemendagri @kemenkeu Kalo memang punya malu, sudah tentu akan merubah. Inget berapa banyak hal yang viral karena pertanyaan berdasarkan ga masuk akal semua yang di lakukan ‍️|🤦,🏻,♂|-1|-1
1191236156530184193|@pejuang02ps @jokowi Jangan asal mbacot, emang lu bisa 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣|@pejuang02ps @jokowi Jangan asal mbacot, emang lu bisa |🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣,🤣|-1|-1
1192700672631664643|"@tunduk_patuh Nah.....ini info bagus...👍👍👍

@bareskrim2018 
@KejaksaanRI 
@KPK_RI 
@kemendagri 
@KemenDesa 
@KemenkeuRI 
Presiden @jokowi"|"@tunduk_patuh Nah.....ini info bagus...

@bareskrim2018 
@KejaksaanRI 
@KPK_RI 
@kemendagri 
@KemenDesa 
@KemenkeuRI 
Presiden @jokowi"|👍,👍,👍|-1|-1
1190106610091225088|"@darwinmanik5 @Parapat_Nixon @Gerindra @prabowo buanglah ""SAMPAH"" pada tempatnya.
🙏🙏"|"@darwinmanik5 @Parapat_Nixon @Gerindra @prabowo buanglah ""SAMPAH"" pada tempatnya.
"|🙏,🙏|-1|-1
1190896882127556608|@iwan02007 @82Arfun @mas__piyuuu @prabowo Emang abu janda itu kiyai ya😅😅😅😅|@iwan02007 @82Arfun @mas__piyuuu @prabowo Emang abu janda itu kiyai ya|😅,😅,😅,😅|-1|-1
1192817457674801153|"@Nasutio36241006 @msaid_didu @prabowo Kepastian mu cm omong doang 😁😁

Kalo jadi Mentri gmn?"|"@Nasutio36241006 @msaid_didu @prabowo Kepastian mu cm omong doang 

Kalo jadi Mentri gmn?"|😁,😁|-1|-1
1191374871210557440|"Kenapa sih Islam mulu yg jadi bahan omongan.. 😢
Kenapa sih Syariat Islam selalu jadi polemik 😢
Hampir setiap tahun selalu ada saja hal hal kayak gini.
Yang diatas.. mau kalian apa sih. Kalian mau kami pndah keyakinan
Atau gmna😢

Dilarang
#Islam 
#Jokowi 
#menaglawanradikalisme"|"Kenapa sih Islam mulu yg jadi bahan omongan.. 
Kenapa sih Syariat Islam selalu jadi polemik 
Hampir setiap tahun selalu ada saja hal hal kayak gini.
Yang diatas.. mau kalian apa sih. Kalian mau kami pndah keyakinan
Atau gmna

Dilarang
#Islam 
#Jokowi 
#menaglawanradikalisme"|😢,😢,😢|-1|-1
1192094164730572800|"@Sitoneizer @lapakaduanbms @ganjarpranowo @KemenDesa @SI_KUNCLUNG @jokowi Wingi ana warga jaluk LPJ DESA RAWALO maring DESA RAWALO &amp; PEJABAT KECAMATAN RAWALO ora diwei.alesan anu RAHASIA NEGARA.Priwe jal @kemendagri @dprdjatengprov ?
Enggane ditindak tegas apa diuculi klambi dinase apa priwe?
Barang bobrok LECIT aja dijorna bae ki @ganjarpranowo 🤣🤣🤣"|"@Sitoneizer @lapakaduanbms @ganjarpranowo @KemenDesa @SI_KUNCLUNG @jokowi Wingi ana warga jaluk LPJ DESA RAWALO maring DESA RAWALO &amp; PEJABAT KECAMATAN RAWALO ora diwei.alesan anu RAHASIA NEGARA.Priwe jal @kemendagri @dprdjatengprov ?
Enggane ditindak tegas apa diuculi klambi dinase apa priwe?
Barang bobrok LECIT aja dijorna bae ki @ganjarpranowo "|🤣,🤣,🤣|-1|-1
1191476014892777474|@Edhy_Prabowo Sukses buat ketersediaan stok ikan lokal di Palembang dan sukses buat ketahanan pangan nasional... (terimakasih utk kesdiaan foto selfinya Pak Menteri.. 😁👍) https://t.co/tzgJVYrJ7m|@Edhy_Prabowo Sukses buat ketersediaan stok ikan lokal di Palembang dan sukses buat ketahanan pangan nasional... (terimakasih utk kesdiaan foto selfinya Pak Menteri.. ) https://t.co/tzgJVYrJ7m|😁,👍|-1|-1
1191957499366260738|"@maheswararajen1 @Ridwan152 @RizkyBangun3 @RakaTubagus1 @AlfaOmega0110 @nithasist @FerdinandHaean2 @JawiDwipa @attar_ISA @daunsirih5 @Jelantik5 @rullyjoo27 @Tikayulie @pasektohpati @su7loo klo ngomongnya di depan jokowi bs dpt sepeda gak ya...kan itu nama"" ikan..😃😃😃"|"@maheswararajen1 @Ridwan152 @RizkyBangun3 @RakaTubagus1 @AlfaOmega0110 @nithasist @FerdinandHaean2 @JawiDwipa @attar_ISA @daunsirih5 @Jelantik5 @rullyjoo27 @Tikayulie @pasektohpati @su7loo klo ngomongnya di depan jokowi bs dpt sepeda gak ya...kan itu nama"" ikan.."|😃,😃,😃|-1|-1
1192304072197468162|@ramayanti81 @jokowi Emg gaada lapangan yak di istana presiden sekarang 🤭🤭🤭|@ramayanti81 @jokowi Emg gaada lapangan yak di istana presiden sekarang |🤭,🤭,🤭|-1|-1
1192016094195638273|"Sementara itu (2461)

Sefruit kegadoohan di threadnya pak Jokowi
😂😂😂 https://t.co/pCBF99DtjY"|"Sementara itu (2461)

Sefruit kegadoohan di threadnya pak Jokowi
 https://t.co/pCBF99DtjY"|😂,😂,😂|-1|-1
1192720127545860096|"@YongL4dy @ajipaf @idtodaydotco Ane nanya sama pendukung jokodok...  Perasaannya gimana layy setelah memilih jokowi...  Ampun mass saya kesel kecewa semuanya naik 😂😂😂😂😂 ane cuma ikut ketawa..  

#NasibHororGuruHonorer"|"@YongL4dy @ajipaf @idtodaydotco Ane nanya sama pendukung jokodok...  Perasaannya gimana layy setelah memilih jokowi...  Ampun mass saya kesel kecewa semuanya naik  ane cuma ikut ketawa..  

#NasibHororGuruHonorer"|😂,😂,😂,😂,😂|-1|-1
1191523390097645569|@Diezpung2 @fahiraidris @BangJapar_FI @AntiMiras_ID @muhammadhamim @jokowi @aniesbaswedan yah kasian....mau bela junjungannya  malah di bully ummat....penghuni kolam sedang kepanasan dan bergejolak.....😂😂|@Diezpung2 @fahiraidris @BangJapar_FI @AntiMiras_ID @muhammadhamim @jokowi @aniesbaswedan yah kasian....mau bela junjungannya  malah di bully ummat....penghuni kolam sedang kepanasan dan bergejolak.....|😂,😂|-1|-1
1192408175938428928|"@V3lias @prabowo Yg mahal n changgih aja bnyk yg jatoh di +62
Helikopter itu jenis kendaraan yg paling sulit dikendarai...
Mending lewat IPTN dan Pindad lahh.. yg pasti2 aja... trs yg bikin heli itu disuruh masuk IPTN aja... jd ga perorangan gitu...
Hehehe🙏🏿🙏🏿"|"@V3lias @prabowo Yg mahal n changgih aja bnyk yg jatoh di +62
Helikopter itu jenis kendaraan yg paling sulit dikendarai...
Mending lewat IPTN dan Pindad lahh.. yg pasti2 aja... trs yg bikin heli itu disuruh masuk IPTN aja... jd ga perorangan gitu...
Hehehe"|🙏,🏿,🙏,🏿|-1|-1
1191996857741824000|Kunjungan Menhan Bapak Prabowo Subianto ke PT.Pindad (Persero) 😍😍 https://t.co/nZiWm2fnbA|Kunjungan Menhan Bapak Prabowo Subianto ke PT.Pindad (Persero)  https://t.co/nZiWm2fnbA|😍,😍|-1|-1
1191951981822271495|"Eggi Sudjana: Kalau 100 Hari Prabowo Tak Ada 'Action', Maka Omdo!

Janji Capres di tagih ke Menhan...? 🙄🤔🤔

Pengaruh AIBON kemana2 udah nih...

M A B O K  A B I S...🤣🤣🤣🤣

#TransparansiAnggaranWajib
 https://t.co/nGtDtdJFto"|"Eggi Sudjana: Kalau 100 Hari Prabowo Tak Ada 'Action', Maka Omdo!

Janji Capres di tagih ke Menhan...? 

Pengaruh AIBON kemana2 udah nih...

M A B O K  A B I S...

#TransparansiAnggaranWajib
 https://t.co/nGtDtdJFto"|🙄,🤔,🤔,🤣,🤣,🤣,🤣|-1|-1
1192287720493572096|@jokowi Melenceng pak,dewan pengawas KPK tolong ditunjukin pak ahok dan antasari ya pak...🙏🙏|@jokowi Melenceng pak,dewan pengawas KPK tolong ditunjukin pak ahok dan antasari ya pak...|🙏,🙏|-1|-1
1192063245277810689|"@ronavioleta @jokowi Ekonomi meroket = tahun kuda laut 🙄
Perkapita = 27 juta/bln tahun 2045 😏
Ibukota terbaik dunia = tahun jebot 😒

#ngimpidisiangbolong"|"@ronavioleta @jokowi Ekonomi meroket = tahun kuda laut 
Perkapita = 27 juta/bln tahun 2045 
Ibukota terbaik dunia = tahun jebot 

#ngimpidisiangbolong"|🙄,😏,😒|-1|-1
1189845711002554368|"@bkn_donjuan @lazarus_omar @hugoadiaracelli @WijiPurwanto15 @juniblack777 @cokrobirowo86 @Black77gmailco1 @Pernah_Setia @RaraNingAti @RAISYAELBIX1 @Mr_gaplexs @HamdaanLW825Ky @MARSUDI__ @wajik_ketan Buktinya prabowo mau jd pembantu pak jokowi.
Sangat berbahaya kan pak jokowi.bahkan yg ngaku singa asia saja ampe jd kucing rumahan..!!😂😂😂😂"|"@bkn_donjuan @lazarus_omar @hugoadiaracelli @WijiPurwanto15 @juniblack777 @cokrobirowo86 @Black77gmailco1 @Pernah_Setia @RaraNingAti @RAISYAELBIX1 @Mr_gaplexs @HamdaanLW825Ky @MARSUDI__ @wajik_ketan Buktinya prabowo mau jd pembantu pak jokowi.
Sangat berbahaya kan pak jokowi.bahkan yg ngaku singa asia saja ampe jd kucing rumahan..!!"|😂,😂,😂,😂|-1|-1
1192974951768154112|@Jubilate_7 @andrewenas @PSI_Jakarta @willsarana @psi_id @dprddkijakarta @kemendagri @DPR_RI @DPDRI @jokowi 😁😁🙏🙏😁😁Tahu Nggak Kenapa sebelum Diputuskan jadi APBD legeslatif dan eksekutif itu mereka duduk bareng Rapat Anggaran untuk saling koreksi dan penyempurnaan serta Klarifikasi bukan malah teriak teriak cari Panggung dengan cara Tidak Beradab 😊😊🙏🙏|@Jubilate_7 @andrewenas @PSI_Jakarta @willsarana @psi_id @dprddkijakarta @kemendagri @DPR_RI @DPDRI @jokowi Tahu Nggak Kenapa sebelum Diputuskan jadi APBD legeslatif dan eksekutif itu mereka duduk bareng Rapat Anggaran untuk saling koreksi dan penyempurnaan serta Klarifikasi bukan malah teriak teriak cari Panggung dengan cara Tidak Beradab |😁,😁,🙏,🙏,😁,😁,😊,😊,🙏,🙏|-1|-1
1190113226018570240|"@Dahnilanzar @prabowo @Kemhan_RI Tapi Boong awokwowkowk :v 😂😂😂 #GakHoaxGakMakan
#GakNgibulGakMakan"|"@Dahnilanzar @prabowo @Kemhan_RI Tapi Boong awokwowkowk :v  #GakHoaxGakMakan
#GakNgibulGakMakan"|😂,😂,😂|-1|-1
1192373252112429056|@Karinbahary2 @jokowi @DukeCondet Ya tnggl tayangin ulang video ini buat prbandingan...💆‍♂️💆‍♂️💆‍♂️|@Karinbahary2 @jokowi @DukeCondet Ya tnggl tayangin ulang video ini buat prbandingan...‍️‍️‍️|💆,♂,💆,♂,💆,♂|-1|-1
1192119662470778880|@MilanF0rever @iirkoe_ @jokowi @aniesbaswedan @SuaraAnies Bahagia banget pny si manies sbg Gub bikin warga JKT ngakak melulu sama kebodohannya, kyk gw misalnya 😂😂😂 https://t.co/X3pmkKp75l|@MilanF0rever @iirkoe_ @jokowi @aniesbaswedan @SuaraAnies Bahagia banget pny si manies sbg Gub bikin warga JKT ngakak melulu sama kebodohannya, kyk gw misalnya  https://t.co/X3pmkKp75l|😂,😂,😂|-1|-1
1191374029665361922|"@Kemhan_RI @prabowo @korembindonesia Sweetie President Yg tertukar
😁😁😁"|"@Kemhan_RI @prabowo @korembindonesia Sweetie President Yg tertukar
"|😁,😁,😁|-1|-1
1192977511665156096|@jokowi Aamiiin. InsyaaAllah. 👍💝|@jokowi Aamiiin. InsyaaAllah. |👍,💝|-1|-1
1191324858468028416|"4/11, Pembukaan Forum Konsultasi Pelayanan Publik oleh Plt Kepala @bbpi_smg ... 💃💃💃
@Edhy_Prabowo 
@djpt_kkp 
@mzulficar 
#forum https://t.co/3okvrCdZL9"|"4/11, Pembukaan Forum Konsultasi Pelayanan Publik oleh Plt Kepala @bbpi_smg ... 
@Edhy_Prabowo 
@djpt_kkp 
@mzulficar 
#forum https://t.co/3okvrCdZL9"|💃,💃,💃|-1|-1
1192620750345105408|@Fahrihamzah @jokowi Koq presiden cemburu dgn pelukan😊jadi aneh rasanya😂😂😂|@Fahrihamzah @jokowi Koq presiden cemburu dgn pelukanjadi aneh rasanya|😊,😂,😂,😂|-1|-1
1191487051113189377|"@MudjiburRohman @B_Hendratmo1 @snjayajonggrang @MurtadhaOne1 @smindrawatii @aniesbaswedan @jokowi @KHMarufAmin_ @GeneralMoeldoko @Kemendagri_RI @BadjaNuswantara @HmfaqihA @liriksoe @sunarwidjaja Gileee... Untung KPK baik hati. ""Belum menemukan niat jahat"" katanya 🤣🤣 Laah Djarot aja minta balikin duitnya  ewkewekwekwkekwkek😂 https://t.co/mkiKHYSly3"|"@MudjiburRohman @B_Hendratmo1 @snjayajonggrang @MurtadhaOne1 @smindrawatii @aniesbaswedan @jokowi @KHMarufAmin_ @GeneralMoeldoko @Kemendagri_RI @BadjaNuswantara @HmfaqihA @liriksoe @sunarwidjaja Gileee... Untung KPK baik hati. ""Belum menemukan niat jahat"" katanya  Laah Djarot aja minta balikin duitnya  ewkewekwekwkekwkek https://t.co/mkiKHYSly3"|🤣,🤣,😂|-1|-1
1189866331807477761|@kidulblumbang @Dahnilanzar @Kemhan_RI @prabowo Yg lagi rame umpan lambung yg nampar ke muka sendiri di kasus Belanja lem aibon pak anies malah yg lagi ketampar sekarang Dokter yg juga merangkap musisi Itu lhoo wk wk wk... 😁😁😁|@kidulblumbang @Dahnilanzar @Kemhan_RI @prabowo Yg lagi rame umpan lambung yg nampar ke muka sendiri di kasus Belanja lem aibon pak anies malah yg lagi ketampar sekarang Dokter yg juga merangkap musisi Itu lhoo wk wk wk... |😁,😁,😁|-1|-1
1191491374895394817|@geloraco Dia pikir @prabowo bodoh kayak dia 😁😂|@geloraco Dia pikir @prabowo bodoh kayak dia |😁,😂|-1|-1
1191993467653591040|@FaGtng @RizkiR4madani @kkpgoid @aniesbaswedan @jokowi Titipan ilahi 🤣🤣|@FaGtng @RizkiR4madani @kkpgoid @aniesbaswedan @jokowi Titipan ilahi |🤣,🤣|-1|-1
1189924679374389251|@RiuUtomoRizki selamat bekerja Bapak @prabowo ... semoga amanah menjalankan tugas membantu presiden, entah gaji dan mobil dinas diambil atau tidak itu ga masalah... 🙏🙏🙏|@RiuUtomoRizki selamat bekerja Bapak @prabowo ... semoga amanah menjalankan tugas membantu presiden, entah gaji dan mobil dinas diambil atau tidak itu ga masalah... |🙏,🙏,🙏|-1|-1
1191581714532851712|@bazokasmart @aniesbaswedan @jokowi Ahh elah buzzer. Baca thread ke 2 gw. 🤣🤣|@bazokasmart @aniesbaswedan @jokowi Ahh elah buzzer. Baca thread ke 2 gw. |🤣,🤣|-1|-1
1191372895227744256|@Kemhan_RI @prabowo @RusEmbJakarta Bisa pesan sebiji S 500 buat bidik markas besar kecebong togog gak om mimin .. 😘😘😘|@Kemhan_RI @prabowo @RusEmbJakarta Bisa pesan sebiji S 500 buat bidik markas besar kecebong togog gak om mimin .. |😘,😘,😘|-1|-1
1192433279422681088|"In yg bikin marah Pak Jokowi
Cangkul kok di import kebangatan. Kata dia

😂😂😂 https://t.co/QZxy45BFMz"|"In yg bikin marah Pak Jokowi
Cangkul kok di import kebangatan. Kata dia

 https://t.co/QZxy45BFMz"|😂,😂,😂|-1|-1
1190051172398202880|@HendraBunawi3 @Najwa_AlSaggaf @prabowo Wkwk KLO nuduh itu di sertai bukti😁 justru dengan bukti akan menaikan level loe dari fitnah ke fakta . saya gak ada urusan anda mau nyimpan atau GK 😂 ayo jangan ngeles kayak bajai mana buktinya, KLO gk ada berarti loe bencong alas 😂|@HendraBunawi3 @Najwa_AlSaggaf @prabowo Wkwk KLO nuduh itu di sertai bukti justru dengan bukti akan menaikan level loe dari fitnah ke fakta . saya gak ada urusan anda mau nyimpan atau GK  ayo jangan ngeles kayak bajai mana buktinya, KLO gk ada berarti loe bencong alas |😁,😂,😂|-1|-1
1192191380962938880|"@Dahnilanzar @prabowo BAGAIMANA BILA BELIAU JADI RI 1 ????
PENYAMBUTAN DI MENHAN HISTERIS 🙏👍👍"|"@Dahnilanzar @prabowo BAGAIMANA BILA BELIAU JADI RI 1 ????
PENYAMBUTAN DI MENHAN HISTERIS "|🙏,👍,👍|-1|-1
1192619207088754688|@RajaGuguk14 @evalez_fr @mulyana2019 @Ronnie_Rusli @prabowo @rockygerung @NMoekijat @lubis_mariska @Dahnilanzar @probowo @zarazettirazr @haikal_hassan 😂😂, hiburan pak prof|@RajaGuguk14 @evalez_fr @mulyana2019 @Ronnie_Rusli @prabowo @rockygerung @NMoekijat @lubis_mariska @Dahnilanzar @probowo @zarazettirazr @haikal_hassan , hiburan pak prof|😂,😂|-1|-1
1190158696996671489|@lesandra161 @prabowo @ADSastrawidjaja @TolakBigotRI @Kartikaribet @fahraniee @RiuUtomoRizki @03_nakula Hahaha... Berkah .. berkah.. berkah yg mendudukinya...🙏🙏|@lesandra161 @prabowo @ADSastrawidjaja @TolakBigotRI @Kartikaribet @fahraniee @RiuUtomoRizki @03_nakula Hahaha... Berkah .. berkah.. berkah yg mendudukinya...|🙏,🙏|-1|-1
1192318699081854976|@sanjaya_lea @VIVAcoid Tiket ke surga itu sholat, ngaji, ibadah bukan pilih Jokowi kaya kata Farhat Abbas 😂😂😂|@sanjaya_lea @VIVAcoid Tiket ke surga itu sholat, ngaji, ibadah bukan pilih Jokowi kaya kata Farhat Abbas |😂,😂,😂|-1|-1
1192955796650283009|"@TanYoana Penjilat itu kebusukan🤨
Merampok itu keserakahan😡
Jokowi itu kedunguan😁"|"@TanYoana Penjilat itu kebusukan
Merampok itu keserakahan
Jokowi itu kedunguan"|🤨,😡,😁|-1|-1
1191875259848216577|@KakekHalal @jokowi @azhar_antasari @basuki_btp @KPK_RI @aniesbaswedan Kerenn ga abis2 pokoknya... yess 💪💪💪|@KakekHalal @jokowi @azhar_antasari @basuki_btp @KPK_RI @aniesbaswedan Kerenn ga abis2 pokoknya... yess |💪,💪,💪|-1|-1
1190428138032881665|@TheArieAir kasian liatnya anjirrrr 😄😄,, tp seneng liat pak prabowo yg sekarang, trs apa gunanya q di diemin sohib q sampe detik ini jika ahirnya pak prabowo mesra sm pak jokowi. dia fanatik prabowo.|@TheArieAir kasian liatnya anjirrrr ,, tp seneng liat pak prabowo yg sekarang, trs apa gunanya q di diemin sohib q sampe detik ini jika ahirnya pak prabowo mesra sm pak jokowi. dia fanatik prabowo.|😄,😄|-1|-1
1191226645824172032|@BuuloloArianto @prabowo @DeeDee10242082 Dijaga Banser ini nanti kayaknya reuninya 😂😂😂😂|@BuuloloArianto @prabowo @DeeDee10242082 Dijaga Banser ini nanti kayaknya reuninya |😂,😂,😂,😂|-1|-1
1192028960818782208|"@R4jaPurwa @jokowi Trus yg goblok siapa sebenarnya
Yg milih apa yg dipilih?
Orang kaya gini masih aja dpercaya 😔😔😔"|"@R4jaPurwa @jokowi Trus yg goblok siapa sebenarnya
Yg milih apa yg dipilih?
Orang kaya gini masih aja dpercaya "|😔,😔,😔|-1|-1
1192163036791894017|@R4jaPurwa @irhandi_wijaya1 @jokowi 😪😪 kami mohon pak jangan impor cangkul di negara kita juga bayak cangkul,kalau bawa mau impor.impor aja pampir yang belum ada di indonesia https://t.co/pXUWhvKF5n|@R4jaPurwa @irhandi_wijaya1 @jokowi  kami mohon pak jangan impor cangkul di negara kita juga bayak cangkul,kalau bawa mau impor.impor aja pampir yang belum ada di indonesia https://t.co/pXUWhvKF5n|😪,😪|-1|-1
1191754275329732608|"Emangnya pak @jokowi sbg Presiden akan menunjuk orang ""Radikal"" sbg DP-KPK  ?! ... 😦😧😵

#rakyatdipukulkoruptordipikul 
#rakyatdipukulkoruptordipikul https://t.co/HAVkbql6ly"|"Emangnya pak @jokowi sbg Presiden akan menunjuk orang ""Radikal"" sbg DP-KPK  ?! ... 

#rakyatdipukulkoruptordipikul 
#rakyatdipukulkoruptordipikul https://t.co/HAVkbql6ly"|😦,😧,😵|-1|-1
